Node ID,Language,NUMBER_FOLLOWERS,Node Label,IS_VERIFIED,LOCATION,IS_NEWS_AGENCY,TWEET_COUNT
3419128989,en,62,kahuna_tuna,0,,,1
1512237330,en,320,YugiMarzipan,0,,,1
707369942316929024,en,5633,nvrnufstf,0,"Columbia County, N.Y.",,3
1087016071499079680,en,139,AndyRoc06250529,0,,,1
1155909517,en,67,ButcherMike87,0,"North Carolina, USA",,1
99095270,en,2437,CleansweepUSA,0,USA,,1
246328494,en,417,xicana1626,0,milwaukee,,1
387189550,qme,3310,ddavis4911,0,St Peters MO,,1
828264446472679428,en,2132,sgh956,0,"Philadelphia, PA",,1
1332326537836830724,en,6323,JT4USA,0,,,2
1461384700333748225,en,973,AntqhavnHanco1,0,Arizona ,,1
949005309997207562,en,1147,BrandyP2783,0,Longview,,1
1561515188754567181,en,315,draftDrJill,0,,,1
53943653,en,6216,Public_Ade,1,"Louisville, KY",,1
1607936040995635201,en,90,BearDozer10,0,,,1
1384573384437030914,en,137,ElongatedSpirit,0,,,1
3909783921,en,1477,NancyVu99,1,,,2
2158518749,en,5973,FlipSCBlue,0,United States,,1
1244691214751825920,qme,875,Badassbella2,0,,,1
1629277658348658688,en,8,thesloppysniper,0,The Firehouse,,1
1390052362904117252,en,2016,Floridademocra4,0,,,2
51510736,en,10309,ryvr,0,"Hartford, CT",,1
1526600562397130753,en,440,CWStageman,0,,,1
789583755816165376,en,855,oleRoddy,0,,,1
1487781728638935052,en,68,yeaokcry,0,,,1
896755727691370497,en,110,tinasan05806292,0,,,1
325688284,en,15848,GraceMurphy2,0,"Glasgow, UK",,1
16785032,en,37376,WMAR2News,1,Baltimore,1,1
1515134607309434882,en,78,AlternativeVie7,0,"Los Angeles, CA",,1
1537875941850066946,en,231,HollyHamel3,0,,,1
2886473519,en,196,bullfeathers138,0,"San Diego, CA",,1
1547635830902050818,en,24,BeachGa80063911,0,,,1
849765405396791298,en,12752,RogerPicardUSA,0,"Massachusetts, USA",,1
1559178675383328768,en,972,GuessWhoTexas,0,Texas,,1
1379959255055409154,en,8520,scoutinfinity1,0,"New Jersey, USA",,1
1258098376559730688,en,372,AlisonLake_,0,Metro DC,,1
1389344532848943105,en,4251,Barbara02490987,0,United States,,1
14602140,en,21169,WFPLNews,1,Louisville KY,1,1
834145309534064641,en,10262,ACREcampaigns,0,,,1
1583489165404037120,en,157,RobinRose2022,0,United States,,1
519808909,en,131,FayrouzY1973,0,,,1
410063849,en,5040,guydemory,0,,,1
1594765361236348929,en,949,MartyHemi,0,"Phuket, Thailand",,1
4849898158,en,5725,scottdesno,0,"Saratoga Springs, NY",,1
1403560001311068166,en,268,SueBartels5,0,,,1
355835313,en,229,ChelseaD_Smith,0,greensboro,,1
330502724,en,20813,FightFossils,0,,,1
179387914,en,219,MManningMusic,0,,,1
3191478638,en,9301,stanspak,0,,,2
957753819265413121,en,1119,NyxGreenfyre,0,"Chicago, IL",,1
1609564021,en,26194,Melissa1opinion,0,BFE,,3
2899568855,en,9871,troyawalters,0,"Florida, USA",,1
1586031272777945090,en,2725,Trumpgal613,0,"Port Charlotte, FL",,1
133541474,en,6027,SaudiaPaige,0,North East Pennsylvania,,3
1287442334402183171,en,20873,Michellenewact,0,Pennhurst killed IDD,,1
2558240574,en,162,tru_adams,0,,,1
4833720963,en,704,kevina1317,0,,,1
326521614,en,2089,IrishRick3,0,,,1
336646589,en,312,blaseblah6,0,"San Antonio, TX",,1
845123580,en,3418,bbbBIGDADDY,0,South Texas,,2
1004427245115633666,en,4546,Gloriaoldsurfer,0,,,1
1462225827333083138,en,62874,esoryelsnya,0,"Little Rock, AR",,1
1070158084956438528,en,371,MathisenNancy,0,,,1
525783599,en,23466,GeeGeeAkili,0,,,1
2891389766,en,7520,DollhouseKM,0,,,1
779969280393801733,en,1026,OneEyedJack41,0,Undisclosed Bunker,,1
3348399252,en,6019,rsalvhus1,0,"Milwaukee, WI",,1
1280051017267113991,en,106,vfxwrkr,0,LA,,2
33548368,en,255,JorgeEdmundo97,0,The Greatest State (TX),,1
2175253876,en,21,brotherman911,0,"Lynn, M.A.",,1
3762696132,en,150,ducatist11,0,,,1
1594474873127981056,en,5,Gingerborn2188,0,,,1
1586029633312546816,en,64,LesandoB,0,,,6
2832533298,en,294,texasdav1,0,USA,,1
25135325,en,5240,iameuru,0,,,1
2608268299,en,2568,NightOwl777,0,,,1
1613128058545868801,en,20,JoneyYay,0,,,1
1427302642263470082,en,5763,BlueGirl714,0,,,3
3980673312,en,436,dianehosak,0,"Brampton, Ontario",,1
1553701637759401984,en,839,ben012374,0,"Jacksonville, FL",,1
1439211492381974528,en,211,Kt8269,0,,,1
1519057866027454469,en,352,CarolGa72053562,0,,,1
1580262565166333965,en,31,JaneFit79433084,0,,,1
1519899880331825153,en,825,edwardr10120780,0,"Oklahoma, USA",,1
48075280,zxx,2616,DixT3,0,Colorado,,1
1534979461271240704,en,393,BrianGe35561281,0,Parts unknown,,1
1580020603029000192,en,334,YeetaPedo,0,,,2
1459190482744057858,en,2501,Turtlecadet1,0,"#MAGA, #KAG, #PATRIOT,",,1
18682917,en,118008,whartonknows,1,"Philadelphia, PA",,1
859315134312927233,en,1176,CParaSkinner,0,New York NY,,1
2203269438,,952,iyengar_raghu,0,Philadelphia,,0
1446894659179933696,en,272,happymelon88,0,,,3
76679287,en,4117,LilRdVet2,0,SC,,1
195292756,en,780,Kenoir2,0,"California, USA",,1
1594731973586653186,en,173,ohsheila67,0,USA,,1
1600924518536679424,en,923,OhioTrumpGirl2,0,,,2
758403501470822400,en,12369,shareitarie10,0,"Iowa, USA",,1
1518774845944729601,en,1201,RichardManAk,0,Alaska,,1
1518669082299715584,en,333,JessipCol,0,USA,,2
1685911686,en,6132,Research_Purdue,0,"Official page, Purdue EVPR",,1
1208853219738296320,en,297,RoxFarsi,0,,,1
25382012,en,38645,americanrivers,1,"Washington, DC",,1
1257787449159417856,en,128,MiehlkeSteven,0,Michigan - U S A,,1
34918652,en,341,arunnane,0,,,1
827326951098634242,en,37,CSBullock11,0,,,1
960962340,en,28461,RepAndyHarrisMD,1,Maryland's First District,,1
1165718415614631936,en,1394,Williesmycat,0,Pittsburgh,,1
1192859103464476672,en,50,momerath98,0,,,2
2651829494,en,337,cinemagrupo,0,"Brooklyn, NY",,1
1453072527417245698,en,122,Mugglesisback,0,,,1
14235801,en,1363,kurogane,0,from 313 to 734 ,,1
1440270226562555910,en,24,Societal_Rejec7,0,,,1
21631041,en,12018,CandaceTX,0,@CandaceTx@mastodon.social,,1
16887628,en,86848,mattklewis,1,,,1
1437914286576209928,zxx,4,DouglasHotchki6,0,,,1
22875032,en,28378,OccupyOneLove,0,Sorrow is the price of #Love,,1
1588963141999788032,en,258,firechief1952,0,,,1
1324058345708421122,en,24,bird_redwood,0,,,1
1328947564000006154,en,6480,NormaCMachado1,0,"Miami, FL",,2
1276192296824864771,en,1046,RealGaryShep,0,,,1
1519497091449511936,en,678,daddeo123,0,"Pennsylvania, USA",,1
1261058343654825992,en,1835,NevaAKaren,0,Merica!,,1
1518703607515820032,en,246,bettysteger1,0,,,1
1594565166473027584,en,623,Brettjo24616703,0,,,1
1134106780366180352,en,3923,edwards_lill,0,"Sleepy Hollow, NY",,1
1519874311829524492,en,834,lisa_sprehe,0,,,1
1235968368,en,908,TurnOnThePower,0,Western NC,,1
34945299,en,2063,UnicornDreamer,0,"New Orleans, LA",,1
614303969,en,404,meirlyme,0,“Wherever I may roam.”,,1
167780925,en,1924,PaulWartenberg,0,Florida,,1
1004185762147991552,en,155,alexrichardon,0,,,1
1616292499957465090,en,5,birthplacepagea,0,,,1
499818279,en,54,MOlSTMOOSE,0,"Scranton, PA",,1
1594341116190638081,en,959,billpet09454547,0,,,1
4167374781,en,381,sepsinn,0,Mordor on the Potomac,,1
1410787203467386886,en,631,HonSoolRapper,0,Yoongi's Heart,,1
1480792314,en,7221,RonRosenbaum1,0,"Manhattan, NY",,1
1511727868262457351,en,56,Eod82nd,0,,,1
1445120275822039040,en,689,karrieann778,0,,,1
278559967,en,2549,Sheehanstoons,0,from Sonoran Desert of AZ USA,,1
729261012,en,721,ProfCSeminar,0,,,1
39504336,en,1469,Communist_Dog,0,Northern California,,1
7900962,,299257,lhfang,1,San Francisco,,0
1498783465503875073,en,4588,Morningstargaz3,0,Earth,,1
860300569,en,70,DrizzleSez,0,"Baltimore, MD",,1
1595101092810989568,en,119,Neural_Coding,0,Earth,,1
198300193,en,369,twodansmgtwo,0,"Puget Sound Seattle, WA",,1
58854928,en,1147,HiLifeRocker,0,SW Louisiana,,1
25567670,en,3248,jaclynroth,0,"Washington, DC",,1
913530482947698688,en,224,HollyBH7,0,Virginia Beach,,1
1519007057411780608,en,2202,EdwardH45153189,0,,,1
629728654,en,5990,QuirkyGrrrl,0,"Raleigh, NC",,1
1433812893062029312,en,719,CLEVotes,0,"Cleveland, OH",,1
898785246,en,1568,donita_dacus,0,"Georgia, USA",,1
1519751178850086912,en,1546,Daliguy2nv,0,,,1
1610717530280149004,en,2017,JesuisDanois,0,,,2
1156954502219620352,zxx,46,thecooker14,0,,,1
1051642097994936320,en,2034,introverted123,0,The Peoples Republic of Calif.,,1
1520082965824512002,en,962,Michael16827715,0,,,1
292074928,en,103,brannon80,0,Zachary LA,,1
572139833,en,21163,DontTreadOnUS,0,I am here. Where are you?,,1
1489555128868909062,fr,22,mchr56,0,,,1
727487510,en,6437,LastStand2019,0,USA,,2
1428702906933465093,en,532,AuntieSam6,0,,,1
3683914704,en,322,akaTheMGT,0,,,1
28971460,en,848,DailyGrumbles,0,Tennessee,,1
353890966,en,70346,timburchett,1,"Knox County, Tennessee",,1
1474506328081108994,en,3307,mike_polites,0,,,1
244269385,en,1979,McChristi,0,"San Francisco, CA",,1
1586077950184939521,en,511,warne57,0,Canada   ,,1
1612660042141933568,en,431,AnnieAreYouOk35,0,"Illinois, ☠️USA",,2
235337625,en,3096,MACKabiVIPer42,0,"Los Angeles, California",,1
3148780310,en,8415,outofthebox68,0,"Florida, USA",,1
824075101729652736,en,11201,Deplorable_Rick,0,USA,,2
1559531800174665730,en,3002,Madonna33572728,0,NY,,3
1592551519123111937,en,41,TimFryeOiCU812,0,,,1
189326625,en,5818,USMCVet4Christ,0,So. Cal,,1
414857304,en,3503,EdwardPDeRosa,0,"Carlsbad, CA",,1
1519005125364355075,en,228,Dark_ReaperUSMC,0,,,5
17238048,en,2913,motopatzo,0,,,2
218538023,en,407,IndySpiritus,0,"LA County, USA",,1
102917972,en,349,Maninthecut,0,"Gainesville, Florida",,1
1586215631610945537,en,451,CooperUSAF,0,"Illinois, USA",,2
1557920029810761728,en,1038,PatFisc68242799,0,,,1
75907246,en,8678,CHFrenchOP,0,N. Ca. mountain top..,,1
2865763619,en,7397,Paulhaider74,0,"Weybridge, England ✊",,2
1627106417122451456,en,828,daisyusa1973,0,,,1
1362486492614909956,en,32,nscaletrane,0,,,1
1622315992691970048,en,8,CathyLichtig4,0,,,1
941499131536855040,en,639,cathy_goodge,0,"Bandera, Texas",,1
3587949500,en,299,CrystalPistol9,0,"Washington, USA",,1
108807147,en,2536,howy333,0,,,1
2181552121,en,5388,VFlowingFineArt,0,"Wisconsin, USA",,1
1349156829897629707,en,68,hotstove14,0,,,1
1621626582883336196,en,6,youandmexyz,0,,,1
743184637,en,1921,DavidMoatMUSIC,0,"Toronto, Canada",,1
150378276,en,848,Lorettm,0,"Connecticut, USA",,1
1158853188436615169,en,696,indri_4biking,0,Österreich,,1
781807812447965184,en,787,Michael_G_RnD,0,Michigan,,1
2316039349,,13,Voks_1981,0,,,0
1457848149264027660,,177,HubrisTenebrae,0,Texas,,0
2985339352,,7028,evieb52,0,United States,,0
1577047350089961473,,1883,FrontlinesShow,0,,,0
1518934024047280128,en,2184,KatsIsMe,0,United States,,1
755889342,en,32428,ThisAintOkay,0,"Toronto, ON ",,1
1234828857062154240,en,1032,JosephTrainor11,0,"South Carolina, USA",,1
1329149605263577090,zxx,344,Carol23495278,0,United States,,1
11421782,en,4390,pwilson720,0,The Best Place Ever,,1
749782219,en,242,riann_matela,0,,,1
1480584228945502214,en,664,wildcountryusa,0,,,1
1627004443324731392,en,533,5D_Warrior,0,cosmos,,1
915914148873146368,en,12,JenniferRoo13,0,,,1
828428105924632576,en,122,birly_j,0,,,1
102448827,en,444505,environmentca,1,Canada,,1
1424187981607415814,en,81,CherylBouchar14,0,,,1
1326351467792510978,en,1314,TIger_Purr,0,Buried in coconut wax,,1
284385350,en,56,Soonerswagon2,0,"Dallas, TX",,3
3308932621,en,1694,lvbearhntr,0,"Las Vegas, NV",,1
16374405,en,44,heermans,0,"Las Vegas, NV",,1
1141321948485623808,en,165,Jane_Plain_Doe,0,,,2
31648819,en,373,PaulSN33,0,"Austin, TX",,1
3386141128,en,993,Indy_Penned_It,0,,,1
16959075,en,22780,jvgraz,0,"California, USA",,1
84919514,en,6352,dorotheedillon,0,los angeles,,1
782999929216196608,en,117,nybie612,0,,,1
1293756135770652672,en,3929,kimberl57583745,0,"Michigan, USA",,1
1360396513,en,1363,AurellaSteve,0,Foxtrot Juliet Bravo,,1
40144942,en,195,kenslady94,0,OHIO,,1
297496877,en,212,Rick_Sheehy,0,"Newton, MA",,1
999475220850401280,en,429,MarieJo45528473,0,Michigan,,1
1478228878145593347,en,66,cryptomikedrop,0,,,1
1032801145083838464,en,1018,TheNurseBee,0,United States,,1
1493199963932835844,en,1041,DigSo2217,0,,,1
1521260990524182528,en,978,ChookieCoe,0,,,1
25379461,en,562,arizman2,0,VARIOUS,,3
288277167,en,861118,atrupar,1,,,5
1518926410244575233,en,755,DavidHvizdzak,0,,,1
219169423,en,102,beastie52,0,"Medford, OR",,1
1611902059451715586,en,2465,triumphoclese,0,,,1
27778045,en,1012,aplessis,0,"Los Angeles, CA",,1
1132403251,en,29161,Kaylan_TX,0,"Texas, USA",,1
1416147534846828549,,,pettypodcast1,,,,0
124190867,,,Transport_gc,,,,0
2749837045,en,2659,hausman_todd,0,"Bryan, TX",,1
1367877937135898625,en,13,george93215169,0,,,1
1578051217585995777,en,1312,Navy_Brat123,0,,,1
718887655,en,197,GailKbshop3,0,,,1
284738161,en,536,RichlandTwpDems,0,"Gibsonia, PA",,1
1518731851598344192,en,533,CW42575238,0,,,1
874696817270718468,en,1360,BlackSheep9510,0,,,2
1518680892201336837,en,713,moor39099939,0,Brewster WA.,,1
1518883304275120128,en,84,stopthedem,0,,,1
21707139,en,5663,JLownLaw,0,@JLownlaw@mstdn.social,,1
1361515696346259462,en,273,russman34,0,"Alabama, USA",,1
1529536495400456193,en,13,Geri51681001,0,,,1
887543862,en,14,sixfour5,0,,,1
1346095562937008132,en,677,Curious20244085,0,,,1
1963156225,en,47429,DonHuffines,1,"Dallas, TX",,1
14523153,en,1737,jim_peters,0,Spectacular Wyoming,,1
3288763534,en,5034,jerry111750,0,USA,,1
1507130555627933696,zxx,133,Mach7C,0,,,1
700050466,en,232,rosiepetite,0,,,1
1457927051009314821,en,210,AFTRHRBRWSNG,0,,,1
1573160029707976706,en,33,hanginhighpod,0,,,1
1587585804737695745,en,17,Jdbell221,0,,,2
1626058951619125248,en,129,Elliza_Lou,0,,,6
1562490502213402629,en,879,RobinOutLoud,0,,,1
1038536925156659200,en,463,_jacobwallace,0,"Washington, D.C.",,1
1600074326845300737,en,108,KaliYogah,0,,,1
901519603607760896,en,1435,RobFig1,0,"Florida, USA",,1
386240318,en,2141,Pito0812,0,,,1
997224925181046784,en,814,Rebecca94017522,0,,,1
1557848746125414401,en,65,LisalovesDaisy,0,,,1
1609980064153718785,en,60,KarmaTime74,0,,,1
1608439909030760448,en,2526,john_wiq,0,"West Virginia, USA",,1
1093774442264707072,,261192,VincentCrypt46,0,"Pic is edited, for a reason.",,0
523465377,en,72,RosieBsmackem,0,"Cincinnati, OH",,1
775257162725494784,en,2304,bagilstrap,0,Tx,,1
3313514424,en,2296,cattalkorange,0,"California, USA",,1
1077800993612455937,en,2540,HighStakesDEN,0,"Colorado, USA",,1
361626502,en,3937,KCMalone0531,0,Somerset NJ,,1
1623534121715920896,en,1441,KurtFromm8,0,,,1
864472675086999556,en,527,Colleen46646347,0,New York,,1
1601020584435277824,en,813,AmyMiddleton66,0,"Renton, WA",,1
1341050375651139587,en,4922,Scarlett_1776,0,,,1
1598821541306896388,en,1906,ThomasC01331475,0,The Free State of Florida,,1
1446575981247045635,en,1534,ScottSnyder_CMG,0,,,1
255299845,en,1104,MichaelBSelser,0,"Pearland, TX",,1
1722306236,en,2572,Rz88Tom,0,Wisconsin,,1
1599460921365217285,zxx,70,marion_brinkman,0,,,1
1527170535456579584,en,361,vmaxfodder,0,"Seattle, WA",,1
1617620874684731403,en,16,clairejtilkisi,0,,,1
176990942,en,317,dingbaty,0,,,1
1343693378609930246,en,1786,Oldman32098976,0,,,1
567917574,en,2178,Diane_1024,0,"Charlotte, NC",,2
1240937326290878466,en,856,CarlosD55941404,0,,,2
25437324,en,461,JohnCinnamon,0,"Indianapolis, Indiana",,1
880206294275080192,en,827,Rhonda4life,0,"The Fucking Moon, Idiot",,1
1610349744764715008,en,25,mariaetorres99,0,,,2
708047919568453632,en,750,lisamil61,0,,,1
17410413,en,17029,HollywoodInToto,0,"Denver, CO",,1
81368457,zxx,1311,c7j7,0,"Pennsylvania, USA",,1
1562217492063236097,en,3,JerzyZielinsk13,0,,,1
905080835128385536,en,40,macknetik,0,"Pittsburgh, PA",,1
732114329617629184,,141,bnk_ar,0,Portland Oregon,,0
1339243461686530048,en,6165,AngelaABruce1,0,Virginia,,1
1511793013680390157,en,81,JohnMil41903774,0,,,1
911572351,en,444,SamLaffey,0,"Swissvale, PA",,1
1012893603331534848,en,1184,anais_pgh,0,hell with the lid off (pgh),,1
1516839446540259328,en,271,ChrisPatterDu,0,Reality,,1
855542584554524673,en,29,_IreneZerva_,0,,,1
2896652319,en,591,Bookgirl475,0,,,2
1510333121329344515,en,51,JawJaw55,0,Planet Earth,,1
1366184521650036738,en,78,JoshuahKong,0,"Massachusetts, USA",,1
968664596767821824,en,171,helpmebcatholic,0,,,1
76426770,en,76,sumofreality,0,Michigan,,1
1518699426277076994,en,15,MarlinB56798223,0,,,1
94784682,en,458634,JonathanTurley,0,"Washington, D.C.",,1
1001175664211513346,en,291,Celsorios18,0,,,1
1456537479251742720,zxx,2093,642Fiat,0,MOTEURS THERMIQUES - NUCLEAIRE,,1
59515997,en,118,janhue,0,,,1
2163536814,en,128,micah68pursuit,0,,,1
22250210,en,771,Louiseravin,0,"Lima, Ohio",,1
791988954753032196,en,1528,vmarshallb,0,"Indiana, USA",,1
1453873246886113313,en,284,Tess0473,0,,,1
1006173175284035584,en,27,Borbit2,0,United States,,1
1270900614176944133,en,548,CheeseyPrince,0,Infinity + 1,,1
1193691781029912576,,103,DougKline7,0,,,0
848329022211620864,en,182,td_swanson1971,0,,,1
2427414796,en,662,silverfoxx62,0,South Central Pennsylvania,,1
1296529068079423488,en,30,zaner15804824,0,,,1
14726230,en,7869,CauseofourJoy,0,Eastern CT,,1
1171562395195432960,en,747,S42917714,0,,,1
1562578131038265344,en,45,CarolLe08417644,0,,,1
942483137376014339,en,1680,bfitzinAR,0,,,1
44082234,en,2540,AbbaZabbaDoodle,0,Somewhere Over The Rainbow,,1
51939805,en,1230,LynneJMcCartney,0,Home of the WorldSeries Champs,,1
887770628,en,372,AmyAlbano,0,"New Hope, PA",,1
17561850,en,2259,Jadair,0,United States,,1
179652510,en,407,JanF_Blogs,0,"Desert Southwest, AZ",,1
61282367,en,588,3dy_monsterock,0,d3l*d3f3ktuozo,,1
636791961,en,20068,VivaRevolt,0,,,1
1599101285487329285,en,5127,WarhammertimeII,0,,,1
926781114,en,4373,MtnGirl204,0,,,2
509781514,en,7769,sethpetersonla,1,L.A.,,1
1253454313671843840,zh,939,MayFlow01991074,0,,,1
88701731,en,2376,Pink_iish,0,,,1
3229276423,en,2906,ScottMacWade,0,,,1
1324887804321492993,en,172,ErlaVikki,0,"Arizona, USA",,1
21151367,en,3595,texaskat2003,0,"Dallas, Texas",,1
1317142201789378560,en,38,MargaretCelaya6,0,"Tucson, AZ",,1
605899881,en,486,SoftballPoker,0,"Manhattan, NY",,1
1587084002271313922,en,13,rere8763,0,,,1
16830498,en,73,tolianie,0,,,1
822795832122609664,en,8232,benjfrandia,0,Behind enemy lines-,,1
1613023695429050369,en,1,the8thsmaurai,0,"Lincoln, NE",,1
14839147,,1130997,ericbolling,1,,,0
170254080,en,379157,jacobin,1,New York City,,2
14513611,en,96495,crooksandliars,1,U.S.A.,,1
905495988982427648,en,5999,WillHild,0,"Washington, DC",,1
1125960879814709248,en,277,NathanBicycle,0,"Ohio, USA",,1
1211106608836530176,en,161,Jo27294715,0,,,1
132454676,en,209,Pinsy14,0,USA,,1
1155645782902661127,en,7,OUTSIDER24_NEWS,0,,,2
2810278400,en,148,DrGregorySawyer,0,"Corpus Christi, TX",,1
1373033771247763458,en,161,DebJeanne1,0,The Mountains of New England.,,1
836067321349357569,en,31,ToSeeCats,0,,,1
2419368942,en,195,mikeo_TheJib,0,Corn fields,,1
2911462977,en,982,rfoust62,0,"Ohio, USA",,1
751209063267049472,en,89,tipton_jared,0,,,1
1433477220782247939,en,1241,ridinwith_biden,0,,,1
1597841986941509638,en,64,bluevirgodreams,0,,,1
1163804689,en,5149,BWilliLiou,1,NYC,,2
18986695,,33122,ScottJenningsKY,1,"Kentucky, most of the time",,0
1603880957022556164,en,29,CTYHWH,0,,,1
47495565,en,412,ackermanmark,0,"Cleveland, OH",,1
33710985,en,22803,plasticstoday,0,"Santa Monica, CA",,1
2469377270,en,2129,Cynthia66767366,0,,,1
17778782,en,878,pkej,0,"Ulefoss, Norway",,1
28206378,en,936,norakay,0,"Santa Monica, CA",,1
1352998283312939009,en,29,OsborneCox9,0,,,1
1425432715105640452,en,658,TZallaha,0,,,1
764235281356599296,en,82,LJCBond,0,,,1
167424746,en,288,HBTonly,0,Hell,,1
994843692660862976,en,1294,techbridge27,0,,,1
956312345143226371,en,1816,Stopthehate2200,0,"Washington, USA",,1
26580006,en,6759,dannotdaniel,0,@dannotdaniel@mastodon.social,,1
374071307,en,87,AlyCoteRoberts,0,"Alberta, Canada",,1
2986585120,en,589,CarrieNaughton,0,Tucson AZ,,1
126046075,en,154,bruxo2,0,San Francisco,,1
1597310776838176768,en,44,CleanAirMoms_LA,0,"Louisiana, USA",,1
1428431815,en,36,fooballjock,0,Made in Detroit,,1
625263041,en,1941,KrissiNixon,0,St. Clair Shores MI,,1
1461813287327256577,en,1572,VracarianHenri,0,Atlantic façade.,,2
185866880,en,1025,elizabuf,0,,,4
1174130089254096896,en,6858,MadrigalMaggie,0,San Antonio & Seattle,,1
606371375,en,1652,leonardoeltigr2,0,argentina,,1
4310781736,en,790,RandySpurrell,0,Canada,,1
333680166,en,504,jpetrecca21,0,,,2
4223251997,en,6276,GGthinking,0,God's footstool lookin up,,1
9721292,en,476297,abc15,1,"Phoenix, AZ",1,1
177340623,en,101,phatstrats,0,,,2
21272440,,,technology,,,1,0
928759224599040001,,,crypto,,,,0
576840375,en,287,MGrosheider,0,,,1
1171263512523526146,en,344,NastyJr5,0,,,1
1118375695,en,945,Peyote231,0,,,1
726210843449384961,en,1367,Drillahman,0,,,1
144238686,en,675,Blasko4life,0,Belle Vernon PA,,1
1604260302,en,2509,judithconsult,0,USA,,1
27375655,en,89,Gregaluffigus,0,,,1
1577761560394665984,,339711,DiedSuddenly_,0,Florida,,0
75416620,en,425,charlieo553,0,,,1
2500093985,en,2582,DreherLou,0,,,2
609429986,en,204,POV_on_PItt,0,"Pittsburgh, PA",,1
1329779289223360513,en,5229,RustyNa85941887,0,"Upper Left, USA",,1
2147819536,en,3226,PuuderSpeers,0,,,1
1205928307000262665,en,1675,clairbyrd6,0,TX,,1
16247630,en,292,harlequingloryb,0,,,1
29973034,en,1589,daviwat,0,Pennsylvania,,1
1530319628295147520,en,0,YoGabs10,0,,,1
477592182,en,6485,ihopetowin,0,Thailand,,1
1485364507769806867,en,854,TinaLyo47455323,0,,,1
3408360471,en,493,vidagarciasalv1,0,,,1
822965854639968257,en,416,johnquinn83,0,"Mullica Hill, NJ",,1
1376707246772645893,en,223,LadyinBlue297,0,,,2
1469136083799744513,en,64,ElaineA48866219,0,,,1
2746504369,en,3256,DasherCROW,0,,,2
1590618720216371201,en,5,JuliaBr11905242,0,VirginVirginiaVirginiaVirginia,,1
1477075806102990862,en,84,Christy68070281,0,"Ohio, USA",,1
848533766431756288,en,746,Janetbe47841279,0,"Philadelphia, PA",,1
785268419356680192,en,227,jatwnc,0,"North Carolina, USA",,1
1482382758253109253,en,490,Machell49934776,0,USA,,4
21013024,en,34,CPM001,0,"Orlando, FL",,1
741007128,en,5286,MarcMullins1,1,"Indianapolis, IN",,1
1568607450743422976,en,38,realmrdoe,0,Unknown,,2
154419506,en,2510,jsmollon,0,,,1
18580767,en,554,tvick_IYKYK,0,Raleigh NC,,1
2411132154,en,454,RobertLBiel,0,,,1
1097073911823519744,en,88,wimchauste,0,Italy,,1
736106172,en,401,ChristyBBaker1,0,"Alabama, USA",,1
1378375309259595776,en,16,ashmmac,0,,,1
954728450299920384,en,5,Bandit68847739,0,,,1
737509964,en,582,kbbilly,0,,,1
1322420271018487808,en,1608,thisreallyis,0,,,1
1166702531465973760,en,105,VoteBlue20203,0,,,5
72274796,en,4231,JimNaught,0,"Akron, OH",,1
1266376513420591107,en,292,AgainBlackBetty,0,Tripping the Rift,,1
170616732,en,1307,varun18vijay,0,"Bengaluru South, India",,1
156524890,en,5307,Ducroquet,1,"São Paulo, Brasil",,1
1412857662585425925,en,4954,FreeJessRez,0,,,1
254791716,en,912,GOVERNOR4SALE,0,On Your Mind,,1
1045976040877756421,en,100767,BombshellDAILY,0,Please support our campaign,,2
1092378031,en,352534,GuardianAus,1,Australia,1,1
3879587374,,,niko_tinius,,,,0
18290170,,,JohnMuyskens,,,,0
838961113,,,NaemaAhmed,,,,0
36967017,,,monicaulmanu,,,,0
85412128,en,724,CKirich,0,Everywhere,,1
886397606280220672,en,13502,nocontextviral,0,,,1
1330407619090022400,en,182,AntonetteHolle1,0,,,1
1597395337240580096,en,10,Sue75499980,0,,,1
870638095,zxx,1004,mprodrig,0,"Tampa, FL",,1
829746684192120832,en,677,Sickofthisbs77,0,"San Antonio, TX",,1
2785948062,en,210,byrnesamanda2,0,,,1
948399912890191873,en,19,Stephan03281533,0,,,1
306635728,en,164,tamee_williams,0,,,1
1464739670177329152,en,37,StrakaDarla,0,,,1
165405089,en,69,lrjones240,0,,,1
6881102,en,188,tizzie,0,"Covington, KY",,1
1510232931444617219,en,21,gasptoir,0,,,1
72693860,zxx,1,AVEBOY818,0,Augusta ga,,1
940718808255336449,en,86,SteveDeClue4,0,,,1
370066312,en,2521,LadyDStrickland,0,,,1
28947714,en,482,womanfish_14,0,"Oregon, Wisconsin & the World",,1
255228576,en,573,bulletproofQpid,0,The Ninth Circle of Hell,,1
132494879,en,3431,ebcola,0,,,1
409513751,en,35,LjlavLynda,0,,,1
1391928554745593860,en,7352,TheDeepDiveFeed,0,,,1
14120099,en,11092,winemedineme,1,"Cincinnati, OH",,1
3231756711,en,188,violin4all,0,Born at 325 ppm.,,1
1086065997948305408,en,197,hiLiter7,0,"New Jersey, USA",,1
1009302718782025729,en,91,RStevils,0,43230,,1
1239951303746506752,en,9972,Jimmi_THE_greek,0,History books,,1
280613749,qme,139,Elaine_Su,0,,,2
784890784273215488,en,217107,BillyBaldwin,1,"Santa Barbara, CA",,1
42955076,en,568,fourgreenis,0,"Cuyahoga County, OH",,1
1455256950753669132,qme,103,adrialacubanita,0,,,1
1519604841991004160,en,985,jackbeard132,0,,,1
